TITLE = "Visualization of the surface solution"
VARIABLES = "x","y","Density","X-Momentum","Y-Momentum","Energy","TKE","Omega","Pressure","Temperature","C<sub>p</sub>","Mach","Entropy","Total_Pressure","MachIs","SoundSpeed","<greek>m</greek>","C<sub>f</sub>_x","C<sub>f</sub>_y","h","y<sup>+</sup>","<greek>m</greek><sub>t</sub>"
ZONE NODES= 347, ELEMENTS= 347, DATAPACKING=POINT, ZONETYPE=FELINESEG
1.813012e-03	3.390269e-03	1.128008e+01	0.000000e+00	0.000000e+00	2.084212e+06	1.000000e-10	1.271816e+11	9.358114e+05	2.890147e+02	-5.537322e-01	0.000000e+00	2.927090e+03	9.358114e+05	3.041647e-01	3.467146e+02	1.793467e-05	7.647297e-03	4.755995e-03	-2.424094e+03	6.050595e-01	8.869065e-21	
1.994782e-03	3.500579e-03	1.127787e+01	0.000000e+00	0.000000e+00	2.085493e+06	1.000000e-10	1.272848e+11	9.363862e+05	2.892490e+02	-5.487733e-01	0.000000e+00	2.927664e+03	9.363862e+05	3.027392e-01	3.468552e+02	1.794596e-05	8.057653e-03	4.690012e-03	-2.423853e+03	6.151890e-01	8.860066e-21	
2.243467e-03	3.640818e-03	1.124260e+01	0.000000e+00	0.000000e+00	2.078209e+06	1.000000e-10	1.276468e+11	9.331157e+05	2.891430e+02	-5.769869e-01	0.000000e+00	2.928329e+03	9.331157e+05	3.107770e-01	3.467916e+02	1.794085e-05	8.483861e-03	4.535055e-03	-2.363763e+03	6.241012e-01	8.807273e-21	
2.569940e-03	3.808031e-03	1.116467e+01	0.000000e+00	0.000000e+00	2.059749e+06	1.000000e-10	1.283412e+11	9.248272e+05	2.885750e+02	-6.484883e-01	0.000000e+00	2.929069e+03	9.248272e+05	3.304267e-01	3.464508e+02	1.791347e-05	8.888161e-03	4.308859e-03	-2.261151e+03	6.311704e-01	8.698880e-21	
2.921665e-03	3.969599e-03	1.103820e+01	0.000000e+00	0.000000e+00	2.028606e+06	1.000000e-10	1.294245e+11	9.108440e+05	2.874680e+02	-7.691164e-01	0.000000e+00	2.929882e+03	9.108440e+05	3.616308e-01	3.457857e+02	1.786005e-05	9.256781e-03	4.014504e-03	-2.103738e+03	6.361904e-01	8.528347e-21	
3.286693e-03	4.118874e-03	1.086350e+01	0.000000e+00	0.000000e+00	1.984658e+06	1.000000e-10	1.308987e+11	8.911114e+05	2.857631e+02	-9.393423e-01	0.000000e+00	2.930658e+03	8.911114e+05	4.024935e-01	3.447587e+02	1.777758e-05	9.471317e-03	3.597126e-03	-1.939532e+03	6.353691e-01	8.298837e-21	
3.677736e-03	4.256749e-03	1.074646e+01	0.000000e+00	0.000000e+00	1.955730e+06	1.000000e-10	1.319277e+11	8.781230e+05	2.846648e+02	-1.051389e+00	0.000000e+00	2.931306e+03	8.781230e+05	4.278459e-01	3.440956e+02	1.772433e-05	9.658815e-03	3.136778e-03	-1.905380e+03	6.345863e-01	8.145395e-21	
4.103868e-03	4.384258e-03	1.058600e+01	0.000000e+00	0.000000e+00	1.915681e+06	1.000000e-10	1.333392e+11	8.601408e+05	2.830619e+02	-1.206515e+00	0.000000e+00	2.932014e+03	8.601408e+05	4.613888e-01	3.431254e+02	1.764643e-05	9.805779e-03	2.677402e-03	-1.771397e+03	6.329018e-01	7.938839e-21	
4.558743e-03	4.497302e-03	1.045444e+01	0.000000e+00	0.000000e+00	1.883099e+06	1.000000e-10	1.345279e+11	8.455113e+05	2.817492e+02	-1.332718e+00	0.000000e+00	2.932632e+03	8.455113e+05	4.876014e-01	3.423289e+02	1.758248e-05	9.913462e-03	2.218731e-03	-1.656498e+03	6.310573e-01	7.770889e-21	
5.031267e-03	4.591819e-03	1.027879e+01	0.000000e+00	0.000000e+00	1.839179e+06	1.000000e-10	1.361172e+11	8.257915e+05	2.798804e+02	-1.502834e+00	0.000000e+00	2.933242e+03	8.257915e+05	5.217208e-01	3.411917e+02	1.749119e-05	9.934974e-03	1.761585e-03	-1.443574e+03	6.268663e-01	7.551126e-21	
5.515564e-03	4.666957e-03	1.014022e+01	0.000000e+00	0.000000e+00	1.804894e+06	1.000000e-10	1.374115e+11	8.103975e+05	2.784163e+02	-1.635633e+00	0.000000e+00	2.933784e+03	8.103975e+05	5.475704e-01	3.402981e+02	1.741947e-05	9.927049e-03	1.262361e-03	-1.317187e+03	6.226151e-01	7.379157e-21	
6.011193e-03	4.716430e-03	9.979164e+00	0.000000e+00	0.000000e+00	1.764861e+06	1.000000e-10	1.389282e+11	7.924226e+05	2.766347e+02	-1.790695e+00	0.000000e+00	2.934276e+03	7.924226e+05	5.770542e-01	3.392076e+02	1.733196e-05	9.872737e-03	7.617377e-04	-1.133145e+03	6.175070e-01	7.182676e-21	
6.511513e-03	4.743800e-03	9.847013e+00	0.000000e+00	0.000000e+00	1.731955e+06	1.000000e-10	1.401866e+11	7.776477e+05	2.751201e+02	-1.918153e+00	0.000000e+00	2.934593e+03	7.776477e+05	6.008273e-01	3.382777e+02	1.725734e-05	9.753915e-03	3.275579e-04	-1.025463e+03	6.116027e-01	7.023932e-21	
7.003138e-03	4.749742e-03	9.726745e+00	0.000000e+00	0.000000e+00	1.702131e+06	1.000000e-10	1.413538e+11	7.642567e+05	2.737258e+02	-2.033672e+00	0.000000e+00	2.934872e+03	7.642567e+05	6.220782e-01	3.374194e+02	1.718848e-05	9.657446e-03	-4.755250e-05	-9.144776e+02	6.070985e-01	6.880852e-21	
7.481386e-03	4.739025e-03	9.582416e+00	0.000000e+00	0.000000e+00	1.666481e+06	1.000000e-10	1.427817e+11	7.482502e+05	2.720293e+02	-2.171755e+00	0.000000e+00	2.935189e+03	7.482502e+05	6.471776e-01	3.363722e+02	1.710448e-05	9.513311e-03	-4.432049e-04	-7.663299e+02	6.013233e-01	6.710953e-21	
7.958603e-03	4.705229e-03	9.447178e+00	0.000000e+00	0.000000e+00	1.632799e+06	1.000000e-10	1.441179e+11	7.331268e+05	2.703466e+02	-2.302219e+00	0.000000e+00	2.935302e+03	7.331268e+05	6.706489e-01	3.353302e+02	1.702091e-05	9.274051e-03	-8.378163e-04	-6.824643e+02	5.932867e-01	6.554893e-21	
8.449230e-03	4.651590e-03	9.363726e+00	0.000000e+00	0.000000e+00	1.611756e+06	1.000000e-10	1.449311e+11	7.236786e+05	2.692409e+02	-2.383725e+00	0.000000e+00	2.935229e+03	7.236786e+05	6.852161e-01	3.346437e+02	1.696586e-05	9.044248e-03	-1.163947e-03	-7.139418e+02	5.864045e-01	6.460521e-21	
